order_id,order_date,product_id,store_id,customer_id,quantity,unit_price,discount,revenue,cost,profit
0RD00008001,17-09-2024,P0113,S037,C012973,2,14.93,0,29.86,20.31,9.55
0RD00008002,25-05-2023,P0107,S051,C027246,4,4.89,0.1,17.6,10.42,7.18
0RD00008003,07-03-2023,P0025,S030,C020337,4,14.97,0,59.88,31.54,28.34
0RD00008004,06-09-2023,P0073,S049,C046225,5,3.58,0.2,14.32,7.64,6.68
0RD00008005,05-03-2023,P0145,S031,C016765,5,14.9,0,74.5,44.17,30.33
0RD00008006,31-07-2024,P0062,S071,C049022,2,13.95,0.1,25.11,16.05,9.06
0RD00008007,27-09-2023,P0127,S022,C032608,1,11.72,0.15,9.96,5.24,4.72
0RD00008008,30-11-2023,P0196,S007,C027410,1,13.6,0,13.6,9.04,4.56
0RD00008009,15-08-2023,P0148,S043,C007527,2,6.64,0.1,11.95,6.76,5.19
0RD00008010,02-03-2024,P0187,S020,C019952,2,10.95,0,21.9,12.58,9.32
0RD00008011,26-06-2024,P0040,S063,C036577,4,10.48,0,41.92,26.6,15.32
0RD00008012,23-08-2023,P0119,S043,C015086,2,10.16,0.1,18.29,12.2,6.09
0RD00008013,17-01-2023,P0185,S007,C005888,4,10.35,0.2,33.12,17.27,15.85
0RD00008014,09-02-2024,P0111,S052,C023539,1,4.85,0.1,4.37,3.02,1.35
0RD00008015,25-10-2024,P0034,S060,C016794,2,8.19,0,16.38,8.36,8.02
0RD00008016,20-09-2024,P0052,S012,C033254,1,10.31,0,10.31,6.32,3.99
0RD00008017,20-03-2023,P0157,S095,C033927,1,11.34,0.2,9.07,5.61,3.46
0RD00008018,04-04-2024,P0162,S039,C010133,1,7.42,0.15,6.31,3.72,2.59
0RD00008019,12-12-2023,P0167,S013,C027477,5,4.07,0,20.35,12.28,8.07
0RD00008020,29-08-2024,P0159,S098,C035350,4,9.45,0,37.8,24.01,13.79
0RD00008021,26-03-2024,P0127,S021,C016758,2,5.34,0,10.68,7.4,3.28
0RD00008022,03-04-2024,P0200,S020,C018836,1,5.9,0,5.9,3.01,2.89
0RD00008023,12-12-2023,P0126,S083,C006019,2,10.19,0.15,17.32,9.9,7.42
0RD00008024,23-05-2023,P0143,S021,C034708,3,4.42,0,13.26,6.78,6.48
0RD00008025,21-07-2024,P0099,S072,C008154,2,7.11,0.15,12.09,7.14,4.94
0RD00008026,09-06-2023,P0039,S092,C037210,3,7.69,0,23.07,12.69,10.38
0RD00008027,05-04-2024,P0078,S057,C002536,1,5.2,0.2,4.16,2.65,1.51
0RD00008028,07-09-2024,P0107,S017,C037216,4,14.74,0,58.96,38.74,20.22
0RD00008029,04-10-2023,P0157,S091,C008735,5,6.32,0,31.6,15.96,15.64
0RD00008030,16-06-2023,P0183,S030,C045594,1,3.69,0,3.69,1.89,1.8
0RD00008031,13-11-2024,P0049,S050,C046017,4,13.12,0.2,41.98,27.62,14.36
0RD00008032,30-08-2023,P0061,S094,C012265,5,3.2,0,16,9.81,6.19
0RD00008033,01-08-2023,P0155,S004,C038344,2,12.93,0.1,23.27,12.64,10.64
0RD00008034,21-08-2023,P0120,S098,C035715,5,10.9,0,54.5,35.5,19
0RD00008035,14-11-2023,P0134,S006,C016607,2,12.81,0,25.62,14.32,11.3
0RD00008036,13-08-2024,P0199,S081,C000365,1,12.02,0,12.02,6.13,5.89
0RD00008037,03-10-2023,P0199,S072,C008477,1,6.24,0,6.24,4.31,1.93
0RD00008038,05-02-2023,P0127,S020,C011517,3,4.84,0.15,12.34,8.48,3.87
0RD00008039,11-10-2024,P0147,S072,C017538,2,6.87,0,13.74,9.42,4.32
0RD00008040,21-12-2023,P0058,S019,C034117,3,12.45,0,37.35,21.62,15.73
0RD00008041,22-06-2023,P0043,S043,C042387,1,8.25,0,8.25,4.31,3.94
0RD00008042,02-12-2024,P0153,S045,C017944,3,9.27,0.2,22.25,11.36,10.89
0RD00008043,05-01-2023,P0021,S062,C029181,4,11.57,0.15,39.34,26.65,12.69
0RD00008044,30-12-2024,P0201,S099,C022423,4,5.89,0,23.56,12.78,10.78
0RD00008045,19-08-2024,P0033,S006,C011757,5,14.37,0,71.85,49.43,22.42
0RD00008046,16-06-2024,P0023,S014,C004201,4,4.75,0.1,17.1,11.48,5.62
0RD00008047,23-06-2023,P0175,S056,C035360,5,11.41,0,57.05,36.16,20.89
0RD00008048,23-08-2024,P0000,S026,C022136,3,9.02,0,27.06,18.74,8.32
0RD00008049,01-04-2023,P0020,S043,C023579,4,12.96,0.1,46.66,31.1,15.56
0RD00008050,09-09-2023,P0117,S047,C009346,1,7.05,0,7.05,4.79,2.26
0RD00008051,13-06-2023,P0094,S079,C045904,1,6.52,0,6.52,3.75,2.77
0RD00008052,07-06-2023,P0140,S005,C018514,5,13.74,0,68.7,42.55,26.15
0RD00008053,28-06-2024,P0156,S065,C027047,1,14.93,0,14.93,8.65,6.28
0RD00008054,18-08-2023,P0149,S034,C027966,2,9.83,0.15,16.71,9.54,7.17
0RD00008055,22-04-2024,P0079,S002,C002270,4,12.74,0.15,43.32,24.21,19.11
0RD00008056,11-05-2024,P0103,S031,C045439,4,9.19,0.1,33.08,22.98,10.1
0RD00008057,08-10-2024,P0071,S048,C038895,2,14.96,0,29.92,19.56,10.36
0RD00008058,28-04-2024,P0066,S055,C027414,1,10.46,0.15,8.89,4.68,4.21
0RD00008059,13-02-2023,P0073,S094,C045999,2,11.01,0,22.02,12.25,9.77
0RD00008060,30-11-2023,P0175,S080,C015765,5,12.72,0,63.6,35.42,28.18
0RD00008061,10-02-2023,P0155,S091,C021379,1,11.88,0.1,10.69,5.47,5.22
0RD00008062,01-03-2024,P0128,S008,C031954,3,8.25,0,24.75,15.26,9.49
0RD00008063,17-02-2024,P0090,S011,C025599,3,13.31,0.1,35.94,20.17,15.77
0RD00008064,07-02-2023,P0190,S049,C025031,4,11.98,0,47.92,24.86,23.06
0RD00008065,12-01-2023,P0190,S022,C022182,2,4.15,0.1,7.47,5.15,2.32
0RD00008066,26-08-2023,P0004,S080,C004534,1,8.44,0,8.44,4.41,4.03
0RD00008067,25-09-2023,P0056,S088,C049314,3,3.37,0,10.11,5.6,4.51
0RD00008068,03-03-2023,P0083,S089,C000920,1,8.2,0,8.2,5.4,2.8
0RD00008069,25-05-2023,P0168,S020,C036624,4,5.87,0,23.48,12.37,11.11
0RD00008070,24-01-2023,P0185,S068,C001211,5,8.59,0,42.95,24.5,18.45
0RD00008071,08-08-2024,P0175,S021,C017431,5,3.18,0,15.9,9.65,6.25
0RD00008072,18-04-2023,P0086,S026,C035763,4,5.3,0.2,16.96,10.1,6.86
0RD00008073,05-01-2023,P0123,S062,C044079,3,3.66,0,10.98,7.5,3.48
0RD00008074,19-08-2023,P0042,S003,C040356,2,8.31,0.2,13.3,6.81,6.49
0RD00008075,04-09-2024,P0043,S064,C028259,5,4.09,0,20.45,11.82,8.63
0RD00008076,22-07-2024,P0194,S075,C020814,5,11.14,0,55.7,36.54,19.16
0RD00008077,10-11-2024,P0085,S055,C004020,3,8.8,0,26.4,13.53,12.87
0RD00008078,20-06-2023,P0130,S029,C021018,3,3.53,0.15,9,4.59,4.41
0RD00008079,28-03-2023,P0053,S020,C038189,3,7.62,0.1,20.57,12.62,7.95
0RD00008080,27-04-2024,P0036,S005,C041010,4,12.65,0,50.6,30.8,19.8
0RD00008081,03-01-2024,P0107,S081,C048746,5,7.33,0,36.65,19.29,17.36
0RD00008082,02-09-2023,P0182,S017,C003991,5,4.76,0,23.8,12.94,10.86
0RD00008083,09-05-2024,P0189,S044,C017728,2,9.12,0,18.24,11.18,7.06
0RD00008084,23-07-2023,P0151,S009,C040375,1,7.21,0.15,6.13,3.24,2.89
0RD00008085,17-03-2024,P0003,S100,C034650,4,6.8,0,27.2,14.15,13.05
0RD00008086,21-04-2023,P0012,S022,C034359,5,5.34,0.2,21.36,11.15,10.21
0RD00008087,18-07-2023,P0166,S029,C010968,2,5.99,0,11.98,7.4,4.58
0RD00008088,27-11-2023,P0201,S052,C006191,4,12.58,0.2,40.26,23.66,16.6
0RD00008089,12-01-2023,P0055,S068,C005202,4,13.06,0,52.24,30.8,21.44
0RD00008090,30-10-2024,P0105,S023,C005678,1,4.83,0.15,4.11,2.25,1.86
0RD00008091,02-05-2023,P0091,S058,C011140,1,11.53,0,11.53,7.56,3.97
0RD00008092,30-01-2023,P0136,S085,C042425,5,8.11,0,40.55,28.3,12.25
0RD00008093,13-12-2024,P0037,S036,C045111,5,14.95,0,74.75,38.96,35.79
0RD00008094,08-03-2023,P0102,S020,C001872,5,4.04,0.15,17.17,9.81,7.36
0RD00008095,11-01-2024,P0161,S026,C036984,4,11.24,0,44.96,29.55,15.41
0RD00008096,18-11-2024,P0189,S023,C009055,3,7.51,0,22.53,12.91,9.62
0RD00008097,16-10-2023,P0123,S050,C020919,2,11.73,0,23.46,12.51,10.95
0RD00008098,05-09-2023,P0043,S087,C004796,2,8.45,0,16.9,10.87,6.03
0RD00008099,02-10-2023,P0166,S040,C032677,5,4.96,0,24.8,17.2,7.6
0RD00008100,03-05-2023,P0167,S099,C030350,4,6.24,0,24.96,15.87,9.09
0RD00008101,06-10-2023,P0086,S089,C031779,4,3.87,0,15.48,10.49,4.99
0RD00008102,27-07-2024,P0024,S100,C003758,1,6.22,0,6.22,3.12,3.1
0RD00008103,01-04-2024,P0114,S082,C049824,2,13.3,0,26.6,16.01,10.59
0RD00008104,06-08-2023,P0015,S090,C046459,4,12.82,0,51.28,26.68,24.6
0RD00008105,19-01-2024,P0192,S024,C018843,3,4.78,0,14.34,7.51,6.83
0RD00008106,04-07-2023,P0138,S004,C006920,2,13.56,0.15,23.05,13.83,9.23
0RD00008107,12-03-2023,P0166,S045,C020362,1,11.47,0.15,9.75,6.17,3.58
0RD00008108,08-02-2024,P0024,S058,C043389,5,9.4,0,47,32.5,14.5
0RD00008109,08-12-2023,P0006,S026,C019143,5,3.86,0.15,16.41,9.69,6.72
0RD00008110,28-08-2023,P0054,S037,C037395,1,4.32,0.15,3.67,1.89,1.78
0RD00008111,24-10-2024,P0168,S043,C009545,4,12.03,0,48.12,27.24,20.88
0RD00008112,10-11-2023,P0194,S044,C044695,3,7.92,0,23.76,13.17,10.59
0RD00008113,29-03-2023,P0061,S035,C046528,2,11.21,0.15,19.06,10.3,8.75
0RD00008114,15-08-2024,P0152,S002,C011701,3,5.49,0,16.47,9.41,7.06
0RD00008115,24-10-2023,P0023,S032,C022271,5,8.26,0,41.3,28.9,12.4
0RD00008116,14-03-2023,P0098,S066,C002834,5,14.56,0.1,65.52,34.34,31.18
0RD00008117,16-09-2024,P0076,S030,C043585,1,14.97,0,14.97,9.59,5.38
0RD00008118,11-04-2023,P0109,S083,C011890,5,3.51,0,17.55,11.9,5.65
0RD00008119,20-08-2023,P0155,S088,C016062,2,13.91,0,27.82,16.55,11.27
0RD00008120,08-08-2023,P0036,S100,C042185,2,9.75,0,19.5,10.05,9.45
0RD00008121,07-01-2023,P0094,S061,C015037,4,13.35,0.2,42.72,24.69,18.03
0RD00008122,16-01-2023,P0164,S019,C029456,4,5.17,0,20.68,10.52,10.16
0RD00008123,20-01-2024,P0080,S058,C012460,5,11.52,0,57.6,32.29,25.31
0RD00008124,05-10-2024,P0038,S049,C005260,5,14.73,0,73.65,48.96,24.69
0RD00008125,30-10-2024,P0114,S015,C004609,2,5.45,0,10.9,7.5,3.4
0RD00008126,22-08-2023,P0098,S008,C011424,3,3.67,0.2,8.81,4.91,3.9
0RD00008127,18-07-2023,P0117,S056,C012455,5,7.95,0,39.75,27.01,12.74
0RD00008128,20-12-2024,P0038,S065,C000021,4,8.83,0,35.32,23.15,12.17
0RD00008129,15-01-2023,P0114,S049,C048657,3,10.96,0.15,27.95,19.32,8.63
0RD00008130,14-06-2023,P0005,S044,C021665,3,6.1,0,18.3,11.74,6.56
0RD00008131,19-10-2023,P0032,S085,C028048,1,8.87,0,8.87,6.19,2.68
0RD00008132,24-06-2023,P0131,S036,C021464,1,7.39,0.15,6.28,3.66,2.62
0RD00008133,02-07-2024,P0123,S068,C001068,3,13.57,0,40.71,21.38,19.33
0RD00008134,15-12-2023,P0100,S010,C017195,4,10.63,0.1,38.27,23.4,14.87
0RD00008135,31-12-2023,P0149,S016,C035464,1,10.63,0,10.63,5.46,5.17
0RD00008136,11-08-2023,P0182,S094,C042015,2,12.26,0,24.52,14.97,9.55
0RD00008137,28-12-2024,P0119,S081,C040673,4,12.99,0.15,44.17,23.49,20.67
0RD00008138,27-02-2024,P0096,S059,C009155,5,3.15,0,15.75,9.39,6.36
0RD00008139,26-07-2024,P0193,S060,C035085,5,12.47,0,62.35,41.44,20.91
0RD00008140,23-08-2023,P0054,S060,C026779,2,3.06,0.2,4.9,2.54,2.35
0RD00008141,12-02-2024,P0146,S043,C036497,1,11.22,0,11.22,5.96,5.26
0RD00008142,13-10-2023,P0153,S038,C010918,3,4.77,0,14.31,9.08,5.23
0RD00008143,25-08-2024,P0096,S053,C019094,2,9.05,0,18.1,11.05,7.05
0RD00008144,10-05-2024,P0112,S004,C001592,1,7.11,0,7.11,4.44,2.67
0RD00008145,17-04-2023,P0155,S074,C048211,5,7.25,0,36.25,20.51,15.74
0RD00008146,22-12-2024,P0189,S078,C000709,2,14.21,0,28.42,18.18,10.24
0RD00008147,19-11-2023,P0173,S031,C041245,3,5.21,0,15.63,9.13,6.5
0RD00008148,07-10-2024,P0184,S033,C038168,2,5.01,0.2,8.02,5.34,2.68
0RD00008149,08-11-2024,P0066,S067,C042746,1,10.09,0,10.09,5.22,4.87
0RD00008150,17-11-2024,P0093,S013,C033193,3,12.78,0.15,32.59,20.24,12.35
0RD00008151,18-12-2024,P0163,S026,C010440,3,4.8,0,14.4,7.8,6.6
0RD00008152,14-06-2023,P0182,S073,C038426,2,11.02,0.15,18.73,11.61,7.12
0RD00008153,07-10-2024,P0109,S090,C028131,5,3.44,0.1,15.48,8.58,6.9
0RD00008154,21-06-2023,P0168,S029,C049823,5,13.54,0,67.7,34.63,33.07
0RD00008155,11-06-2023,P0168,S085,C020766,4,3.92,0.1,14.11,9.84,4.27
0RD00008156,23-04-2023,P0053,S057,C000586,1,14.1,0,14.1,9.07,5.03
0RD00008157,11-10-2023,P0100,S006,C006846,1,12.4,0,12.4,8.52,3.88
0RD00008158,10-06-2024,P0071,S029,C026169,3,11.02,0,33.06,20.49,12.57
0RD00008159,28-08-2024,P0003,S097,C013105,1,14.96,0,14.96,9,5.96
0RD00008160,31-01-2024,P0123,S010,C045303,2,11.35,0,22.7,13.94,8.76
0RD00008161,15-10-2024,P0108,S039,C031717,3,5.22,0.15,13.31,7.76,5.55
0RD00008162,05-10-2024,P0063,S048,C016087,1,11.97,0,11.97,7.3,4.67
0RD00008163,02-02-2023,P0123,S096,C021657,4,14.24,0.2,45.57,28.7,16.86
0RD00008164,08-05-2023,P0017,S038,C021578,2,13.61,0.2,21.78,14.51,7.27
0RD00008165,21-09-2023,P0108,S029,C017667,3,9.93,0,29.79,19.96,9.83
0RD00008166,19-01-2023,P0071,S084,C008487,5,14.54,0,72.7,36.48,36.22
0RD00008167,01-09-2023,P0027,S087,C039453,3,13.23,0,39.69,21.8,17.89
0RD00008168,29-05-2024,P0035,S059,C001213,4,12.13,0,48.52,27.18,21.34
0RD00008169,20-11-2024,P0044,S043,C032628,4,12.42,0,49.68,26.4,23.28
0RD00008170,04-03-2023,P0147,S072,C012837,4,8.67,0.1,31.21,20.9,10.31
0RD00008171,10-02-2024,P0143,S064,C016459,1,14.45,0,14.45,7.68,6.77
0RD00008172,03-03-2024,P0122,S022,C010197,5,9.92,0,49.6,27.12,22.48
0RD00008173,05-10-2024,P0032,S003,C021395,4,9.76,0.15,33.18,16.82,16.37
0RD00008174,28-08-2024,P0058,S071,C021514,5,12.51,0,62.55,32.82,29.73
0RD00008175,08-11-2024,P0127,S048,C037623,1,3.57,0.2,2.86,1.85,1.01
0RD00008176,10-01-2023,P0002,S002,C038658,4,8.12,0,32.48,20.56,11.92
0RD00008177,17-11-2023,P0198,S026,C023776,1,14.5,0,14.5,9.5,5
0RD00008178,10-07-2023,P0073,S095,C046633,5,11.64,0.2,46.56,23.94,22.62
0RD00008179,20-12-2024,P0024,S080,C034461,4,3.79,0,15.16,9.62,5.54
0RD00008180,14-01-2023,P0095,S005,C010980,5,7.42,0.15,31.54,17.38,14.15
0RD00008181,03-11-2023,P0019,S065,C037914,3,8.05,0,24.15,13.29,10.86
0RD00008182,06-09-2023,P0194,S032,C042749,2,13.24,0.1,23.83,16.6,7.23
0RD00008183,05-02-2024,P0164,S068,C034821,1,5.66,0,5.66,3.36,2.3
0RD00008184,09-04-2023,P0161,S057,C032756,1,12.67,0,12.67,7.67,5
0RD00008185,29-05-2023,P0091,S077,C017259,2,7.8,0,15.6,10.44,5.16
0RD00008186,24-07-2024,P0043,S065,C014699,5,7.72,0,38.6,20.12,18.48
0RD00008187,07-09-2023,P0128,S034,C006834,2,6.5,0.15,11.05,6.77,4.28
0RD00008188,12-06-2023,P0181,S031,C025072,2,3.02,0,6.04,3.76,2.28
0RD00008189,30-10-2024,P0154,S100,C040132,5,13.88,0.2,55.52,37.7,17.82
0RD00008190,03-04-2023,P0052,S099,C030165,4,11.76,0.1,42.34,28.52,13.82
0RD00008191,30-05-2024,P0145,S052,C043350,1,6.53,0,6.53,3.57,2.96
0RD00008192,08-06-2023,P0170,S004,C032703,1,11.08,0,11.08,6.34,4.74
0RD00008193,18-01-2023,P0105,S074,C043553,1,4.84,0.15,4.11,2.16,1.95
0RD00008194,19-04-2023,P0107,S051,C047760,5,12.27,0,61.35,33.69,27.66
0RD00008195,07-08-2024,P0079,S057,C005751,1,3.91,0.15,3.32,2.14,1.18
0RD00008196,14-12-2023,P0092,S095,C025231,5,3.93,0,19.65,9.85,9.8
0RD00008197,08-07-2023,P0039,S064,C006600,5,12.46,0.1,56.07,36.22,19.85
0RD00008198,05-02-2024,P0116,S042,C012029,2,7.58,0.15,12.89,7.92,4.97
0RD00008199,21-01-2024,P0197,S014,C006866,2,6.82,0,13.64,6.99,6.65
0RD00008200,27-05-2024,P0030,S097,C046181,3,5.43,0.1,14.66,8.03,6.63
0RD00008201,19-01-2023,P0066,S071,C024656,1,7.19,0,7.19,4.68,2.51
0RD00008202,24-10-2024,P0097,S098,C037162,3,11.18,0,33.54,21.05,12.49
0RD00008203,22-05-2023,P0024,S064,C041152,2,4.03,0,8.06,4.39,3.67
0RD00008204,08-06-2024,P0104,S052,C006710,3,9.96,0,29.88,15.72,14.16
0RD00008205,22-09-2024,P0007,S037,C045199,3,12.1,0.2,29.04,18.89,10.15
0RD00008206,09-08-2023,P0139,S100,C015368,1,6.24,0.1,5.62,3.59,2.03
0RD00008207,24-06-2023,P0121,S051,C036116,3,14.69,0.2,35.26,22.25,13.01
0RD00008208,09-06-2024,P0092,S094,C013579,1,13.57,0,13.57,8.92,4.65
0RD00008209,19-10-2023,P0166,S066,C005817,3,6.25,0,18.75,9.82,8.93
0RD00008210,16-03-2023,P0105,S032,C043258,2,12.83,0,25.66,17.74,7.92
0RD00008211,08-01-2024,P0100,S056,C021573,2,8.98,0,17.96,10.03,7.93
0RD00008212,14-08-2024,P0148,S012,C011314,3,12.04,0,36.12,19.48,16.64
0RD00008213,29-09-2024,P0018,S067,C040052,4,3.03,0.2,9.7,5.57,4.12
0RD00008214,09-05-2024,P0139,S063,C017236,5,8.95,0,44.75,22.42,22.33
0RD00008215,05-08-2024,P0068,S050,C041287,3,9.07,0,27.21,16.27,10.94
0RD00008216,20-05-2023,P0043,S079,C022261,4,13.05,0.15,44.37,30.83,13.54
0RD00008217,11-08-2023,P0067,S014,C023456,1,9.16,0,9.16,6.17,2.99
0RD00008218,23-03-2023,P0158,S095,C007736,4,4.73,0,18.92,11.39,7.53
0RD00008219,27-11-2024,P0065,S047,C048825,5,11.31,0,56.55,33.2,23.35
0RD00008220,16-12-2024,P0023,S015,C020743,3,12.92,0,38.76,26.2,12.56
0RD00008221,24-10-2023,P0078,S034,C009638,2,14.6,0,29.2,19.77,9.43
0RD00008222,26-09-2024,P0069,S044,C017907,5,12.06,0,60.3,41.11,19.19
0RD00008223,12-07-2023,P0072,S092,C009923,2,11.25,0.15,19.12,10.86,8.27
0RD00008224,14-02-2024,P0134,S063,C047147,2,11.73,0,23.46,15.11,8.35
0RD00008225,08-05-2023,P0079,S005,C001385,5,11.69,0,58.45,35.98,22.47
0RD00008226,15-10-2023,P0120,S083,C001762,2,8.58,0,17.16,11.88,5.28
0RD00008227,18-03-2024,P0192,S039,C037823,1,7.46,0.2,5.97,4.01,1.96
0RD00008228,13-02-2023,P0089,S081,C026516,4,14.04,0.2,44.93,23.16,21.77
0RD00008229,17-10-2023,P0179,S033,C040991,5,6.46,0,32.3,21.9,10.4
0RD00008230,05-05-2023,P0021,S043,C019728,5,13.39,0,66.95,43.3,23.65
0RD00008231,16-09-2023,P0200,S014,C031524,5,8.85,0.2,35.4,23.55,11.85
0RD00008232,22-05-2024,P0154,S013,C031545,2,9.22,0,18.44,10.95,7.49
0RD00008233,06-04-2024,P0131,S001,C021642,5,10.74,0,53.7,28.73,24.97
0RD00008234,15-11-2024,P0121,S013,C048444,1,10.11,0,10.11,6.24,3.87
0RD00008235,12-03-2024,P0194,S024,C023039,4,8.79,0,35.16,22.93,12.23
0RD00008236,25-05-2024,P0004,S030,C044471,1,7.79,0,7.79,4.35,3.44
0RD00008237,07-09-2024,P0149,S009,C032849,4,7.6,0,30.4,16.08,14.32
0RD00008238,07-06-2023,P0200,S014,C001033,1,8.57,0,8.57,5.56,3.01
0RD00008239,31-05-2024,P0150,S025,C035872,4,10.08,0.15,34.27,23.94,10.34
0RD00008240,07-01-2023,P0167,S085,C027123,1,10.93,0,10.93,6.09,4.84
0RD00008241,13-06-2023,P0001,S066,C003752,1,7.36,0,7.36,4.58,2.78
0RD00008242,30-11-2024,P0079,S068,C045095,5,5.97,0,29.85,16.44,13.41
0RD00008243,04-05-2023,P0086,S008,C019168,4,5.42,0.15,18.43,10.6,7.83
0RD00008244,24-10-2023,P0070,S036,C010282,5,9.7,0,48.5,33.39,15.11
0RD00008245,17-01-2023,P0093,S075,C020122,5,11.77,0.1,52.96,33.2,19.76
0RD00008246,19-01-2023,P0021,S080,C049416,1,11.35,0,11.35,6.53,4.82
0RD00008247,26-02-2023,P0072,S022,C009631,1,4.15,0,4.15,2.71,1.44
0RD00008248,09-01-2024,P0071,S092,C022837,1,7.95,0,7.95,5.39,2.56
0RD00008249,22-09-2023,P0166,S100,C018232,1,13.66,0.1,12.29,8.08,4.22
0RD00008250,05-10-2023,P0079,S033,C015438,3,3,0,9,4.53,4.47
0RD00008251,23-01-2024,P0128,S049,C005860,1,4.95,0,4.95,2.78,2.17
0RD00008252,12-09-2024,P0018,S095,C013288,2,14.89,0.2,23.82,15.41,8.42
0RD00008253,29-10-2023,P0050,S098,C003800,3,10.25,0,30.75,15.89,14.86
0RD00008254,30-01-2023,P0114,S031,C020656,2,4.2,0.1,7.56,3.99,3.57
0RD00008255,29-02-2024,P0181,S021,C021324,5,4.3,0,21.5,11.96,9.54
0RD00008256,12-04-2023,P0090,S060,C011134,5,3.65,0,18.25,9.23,9.02
0RD00008257,14-12-2023,P0141,S078,C010533,1,7.73,0,7.73,4.05,3.68
0RD00008258,13-05-2023,P0156,S007,C003656,4,4.18,0.2,13.38,9,4.38
0RD00008259,30-01-2024,P0100,S013,C047872,3,11.52,0.2,27.65,14.94,12.71
0RD00008260,30-12-2024,P0166,S087,C000247,3,7.55,0.15,19.25,13.42,5.83
0RD00008261,03-10-2024,P0146,S031,C014968,5,3.38,0,16.9,11.39,5.51
0RD00008262,07-01-2024,P0090,S075,C019473,4,10.51,0,42.04,22.78,19.26
0RD00008263,24-11-2023,P0114,S017,C021777,1,6.06,0,6.06,3.76,2.3
0RD00008264,16-09-2023,P0200,S003,C049336,5,14.54,0,72.7,43.64,29.06
0RD00008265,04-03-2024,P0090,S041,C031738,3,7.79,0.1,21.03,10.94,10.09
0RD00008266,16-12-2024,P0190,S059,C032960,4,14.03,0,56.12,36.66,19.46
0RD00008267,11-06-2024,P0187,S049,C031838,5,4.63,0,23.15,15.13,8.02
0RD00008268,16-06-2024,P0101,S047,C015365,5,6.99,0,34.95,21.81,13.14
0RD00008269,28-01-2024,P0104,S003,C005427,3,13.64,0,40.92,27.16,13.76
0RD00008270,25-12-2023,P0059,S072,C019453,5,10.53,0.1,47.38,23.74,23.65
0RD00008271,21-07-2024,P0149,S092,C031393,2,14.22,0.15,24.17,14.9,9.27
0RD00008272,24-07-2023,P0140,S028,C037603,2,14.17,0.1,25.51,15.77,9.74
0RD00008273,14-06-2024,P0189,S037,C049617,1,9.45,0,9.45,5.1,4.35
0RD00008274,05-10-2023,P0198,S100,C012777,4,6,0.2,19.2,12.73,6.47
0RD00008275,25-07-2023,P0169,S008,C007581,3,13.77,0.2,33.05,21.1,11.95
0RD00008276,04-06-2024,P0008,S085,C045492,5,4.2,0,21,13.9,7.1
0RD00008277,24-04-2024,P0136,S046,C007948,4,8.39,0,33.56,23.35,10.21
0RD00008278,08-05-2023,P0036,S059,C030244,2,11.4,0,22.8,13.27,9.53
0RD00008279,24-05-2023,P0030,S004,C004775,2,12.91,0,25.82,17.08,8.74
0RD00008280,31-12-2023,P0019,S076,C048655,4,8.98,0.15,30.53,20.87,9.66
0RD00008281,01-12-2023,P0049,S054,C004420,2,8.34,0.2,13.34,9.18,4.17
0RD00008282,24-12-2023,P0042,S038,C032242,1,11.75,0.1,10.58,6.16,4.42
0RD00008283,06-07-2023,P0019,S086,C014156,1,5.32,0,5.32,3.51,1.81
0RD00008284,01-11-2023,P0084,S033,C033754,4,4.41,0,17.64,9.99,7.65
0RD00008285,27-08-2023,P0092,S051,C024747,5,5.48,0.1,24.66,13.54,11.12
0RD00008286,20-02-2024,P0003,S059,C041530,2,5.68,0,11.36,7.95,3.41
0RD00008287,05-06-2023,P0032,S075,C049812,2,3.23,0.1,5.81,3.55,2.26
0RD00008288,13-10-2023,P0141,S074,C000023,3,12.02,0.15,30.65,20.56,10.09
0RD00008289,13-05-2024,P0105,S016,C044060,3,5.82,0.15,14.84,9.6,5.25
0RD00008290,04-10-2024,P0016,S032,C020101,2,6.31,0,12.62,7.84,4.78
0RD00008291,23-08-2023,P0068,S005,C038156,1,7.91,0,7.91,4.05,3.86
0RD00008292,21-05-2023,P0118,S061,C022253,1,14.3,0,14.3,9.11,5.19
0RD00008293,14-06-2023,P0040,S042,C041166,3,13.78,0,41.34,23.28,18.06
0RD00008294,25-09-2023,P0098,S092,C047375,2,12.22,0.2,19.55,10.17,9.38
0RD00008295,11-04-2024,P0049,S008,C044844,2,14.23,0.1,25.61,15.79,9.82
0RD00008296,20-05-2024,P0067,S008,C010992,5,14.69,0.1,66.11,33.63,32.47
0RD00008297,01-01-2024,P0034,S061,C006550,3,11.71,0.1,31.62,18.2,13.42
0RD00008298,14-06-2024,P0004,S063,C044718,4,6.69,0,26.76,18.62,8.14
0RD00008299,08-10-2024,P0177,S010,C046941,3,4.16,0.1,11.23,7.54,3.69
0RD00008300,01-10-2024,P0164,S067,C030620,5,8.87,0.2,35.48,18.81,16.67
0RD00008301,31-05-2024,P0058,S072,C032550,4,10.72,0.2,34.3,21.8,12.51
0RD00008302,22-10-2024,P0019,S001,C037301,5,10.16,0,50.8,32.62,18.18
0RD00008303,24-08-2024,P0195,S022,C032970,1,10.34,0,10.34,5.95,4.39
0RD00008304,30-01-2024,P0114,S002,C015970,4,4.79,0,19.16,9.85,9.31
0RD00008305,17-10-2024,P0129,S015,C004279,4,3.39,0.1,12.2,6.36,5.84
